case_id,user_id,IP_id,BAddress_id,DAddress_id,device_id,amount,team_id,status,product_id,BIN_id
C2949,U6217,IP7090,A9779,A9779,D5371,16.434,T49,S1,P3103,BIN312
C2950,U10238,IP2675,A4899,A4899,D419,341.886,T200,S2,P3134,BIN930
C2951,U15576,IP3272,A1220,A1220,D431,653.934,T125,S1,P3984,BIN570
C2952,U8949,IP8982,A3654,A2111,D7538,152.247,T190,S2,P1938,BIN799
C2953,U4709,IP9984,A4705,A4705,D1106,481.068,T19,S2,P611,BIN613
C2954,U23948,IP9191,A1399,A1399,D8211,949.003,T165,S2,P4962,BIN82
C2955,U10910,IP3087,A1078,A1078,D7222,518.044,T192,S2,P1205,BIN883
C2956,U186,IP1203,A1384,A1384,D1515,309.628,T28,S2,P25,BIN581
C2957,U8958,IP8213,A2448,A9478,D1013,38.346,T53,S1,P2045,BIN940
C2958,U8352,IP2156,A6462,A3541,D5781,677.108,T108,S1,P363,BIN192
C2959,U17851,IP4468,A4996,A365,D4875,447.678,T132,S3,P1824,BIN984
C2960,U3545,IP6016,A2774,A2774,D4494,458.631,T110,S2,P2968,BIN988
C2961,U1927,IP6582,A1093,A1093,D8531,946.775,T125,S1,P2577,BIN93
C2962,U16954,IP6266,A3321,A4442,D1346,554.566,T22,S2,P3047,BIN697
C2963,U18964,IP3731,A8022,A153,D8859,83.225,T130,S1,P408,BIN787
C2964,U6855,IP905,A6326,A6326,D3010,663.826,T45,S3,P1068,BIN825
C2965,U1021,IP3300,A8122,A8122,D1299,745.021,T58,S2,P1289,BIN507
C2966,U14171,IP3289,A3950,A3950,D8836,295.692,T167,S1,P2308,BIN23
C2967,U5628,IP8359,A5973,A5973,D3469,498.086,T146,S1,P3133,BIN346
C2968,U6765,IP188,A2661,A2943,D5909,271.82,T78,S3,P3519,BIN314
C2969,U3108,IP7704,A7828,A7828,D1345,161.503,T76,S3,P3527,BIN826
C2970,U20608,IP10,A5755,A5755,D377,641.33,T27,S3,P2260,BIN578
C2971,U18933,IP2825,A8879,A5627,D4199,774.19,T51,S2,P4551,BIN991
C2972,U11379,IP4358,A2408,A2408,D9136,726.437,T4,S1,P2684,BIN707
C2973,U24030,IP1653,A5904,A5904,D3627,754.209,T25,S2,P3061,BIN774
C2974,U1316,IP4876,A2377,A2377,D2190,368.235,T138,S3,P951,BIN568
C2975,U10293,IP448,A8791,A8791,D2930,714.557,T161,S2,P3459,BIN363
C2976,U21851,IP2466,A4965,A4965,D5657,970.806,T158,S3,P1466,BIN778
C2977,U12428,IP2637,A422,A422,D8279,917.63,T126,S3,P4005,BIN550
C2978,U16586,IP5097,A9300,A9300,D8555,314.554,T141,S3,P4547,BIN75
C2979,U15879,IP3192,A3072,A3072,D1341,168.771,T156,S2,P4105,BIN299
C2980,U17111,IP4265,A6949,A6949,D6388,215.314,T145,S2,P867,BIN264
C2981,U21431,IP4412,A2366,A7265,D2096,541.489,T156,S3,P17,BIN584
C2982,U9515,IP4097,A9360,A9360,D9128,483.473,T77,S1,P4637,BIN329
C2983,U21192,IP430,A9742,A9742,D9587,222.484,T41,S3,P2267,BIN87
C2984,U14690,IP4622,A1152,A1152,D6274,327.007,T57,S1,P1450,BIN873
C2985,U13747,IP4023,A8214,A8214,D409,810.371,T128,S1,P3638,BIN304
C2986,U3853,IP5164,A5437,A5437,D3347,732.379,T153,S1,P3409,BIN946
C2987,U133,IP7183,A7123,A2005,D9270,334.545,T107,S2,P4240,BIN905
C2988,U11542,IP1333,A1707,A1707,D797,830.623,T144,S3,P462,BIN904
C2989,U6049,IP2424,A1691,A1691,D1320,330.628,T9,S3,P1506,BIN508
C2990,U4376,IP894,A7638,A7638,D1913,820.585,T188,S1,P2082,BIN192
C2991,U21764,IP2126,A6087,A4690,D2006,343.024,T130,S1,P375,BIN117
C2992,U21635,IP8874,A8816,A8816,D2081,507.063,T66,S2,P873,BIN885
C2993,U2072,IP9624,A1714,A7373,D491,2.809,T180,S3,P1811,BIN46
C2994,U5387,IP9609,A79,A79,D9419,615.882,T76,S2,P2518,BIN995
C2995,U2519,IP5695,A9508,A4619,D7449,161.322,T154,S2,P3648,BIN682
C2996,U22065,IP4843,A6878,A6878,D501,891.642,T21,S3,P4396,BIN892
C2997,U20724,IP4248,A8828,A8828,D6137,860.516,T31,S1,P3584,BIN765
C2998,U20725,IP9301,A8036,A8828,D4067,74.829,T101,S1,P394,BIN515
C2999,U17012,IP9103,A214,A214,D7577,889.661,T126,S2,P2650,BIN136
C3000,U21396,IP2920,A3141,A3141,D7241,559.956,T97,S1,P2878,BIN350
C3001,U20660,IP1726,A2979,A2979,D715,380.951,T60,S3,P3332,BIN106
C3002,U1091,IP6876,A9645,A9645,D138,204.841,T156,S3,P617,BIN577
C3003,U16760,IP5707,A5667,A5667,D7218,24.611,T145,S1,P2526,BIN503
C3004,U22961,IP5979,A111,A111,D5613,917.753,T80,S2,P1083,BIN218
C3005,U6181,IP4943,A1316,A1316,D7888,601.507,T151,S3,P3074,BIN320
C3006,U1337,IP5438,A7636,A7636,D6345,597.705,T166,S1,P1988,BIN170
C3007,U18048,IP7256,A4885,A4885,D4347,399.863,T8,S3,P1618,BIN968
C3008,U21876,IP5707,A3869,A3869,D4082,396.601,T113,S2,P4002,BIN411
C3009,U21018,IP6100,A5940,A1061,D801,785.511,T86,S1,P55,BIN968
C3010,U1853,IP5223,A5616,A5616,D8581,270.272,T107,S3,P3212,BIN485
C3011,U7908,IP8858,A705,A705,D7511,552.226,T97,S2,P1028,BIN409
C3012,U22614,IP509,A2151,A2151,D1971,333.601,T15,S3,P3303,BIN189
C3013,U21564,IP8803,A7963,A8007,D431,226.787,T76,S1,P2294,BIN308
C3014,U24112,IP4404,A339,A339,D8643,494.559,T200,S3,P1482,BIN738
C3015,U5681,IP8148,A8395,A8395,D1889,180.858,T118,S3,P3863,BIN630
C3016,U19071,IP1807,A638,A3054,D9549,562.78,T109,S3,P421,BIN56
C3017,U19369,IP4931,A6088,A6244,D844,249.922,T79,S2,P649,BIN172
C3018,U10928,IP4423,A6054,A6054,D1521,27.533,T49,S1,P2778,BIN52
C3019,U6892,IP6126,A9820,A9820,D9957,492.919,T23,S3,P661,BIN722
C3020,U16198,IP9933,A3197,A3197,D7877,693.188,T173,S2,P3110,BIN370
C3021,U19267,IP1714,A5018,A8786,D1548,419.064,T14,S1,P2246,BIN162
C3022,U17034,IP800,A9584,A9584,D2558,624.331,T195,S1,P4962,BIN276
C3023,U1269,IP9396,A911,A911,D7511,310.294,T116,S1,P2387,BIN79
C3024,U16431,IP4726,A2023,A2023,D133,338.013,T58,S3,P2965,BIN483
C3025,U4338,IP638,A1431,A1431,D5827,444.755,T186,S3,P1994,BIN343
C3026,U100,IP4404,A5061,A5061,D2372,41.567,T68,S2,P479,BIN496
C3027,U22541,IP6120,A9005,A9005,D880,933.701,T154,S3,P2438,BIN414
C3028,U20360,IP2678,A6593,A6593,D5429,98.386,T195,S3,P3560,BIN741
C3029,U6994,IP1280,A3021,A3021,D7915,321.709,T182,S3,P3377,BIN113
C3030,U16452,IP93,A5420,A5420,D1835,749.873,T119,S2,P217,BIN324
C3031,U4308,IP901,A5791,A5791,D6565,957.32,T176,S1,P4291,BIN613
C3032,U24291,IP2018,A6140,A6140,D8126,938.773,T70,S1,P2333,BIN67
C3033,U6919,IP9982,A9145,A9145,D1209,776.525,T125,S1,P1883,BIN625
C3034,U9302,IP9282,A3659,A3659,D1561,481.591,T159,S3,P3633,BIN831
C3035,U8669,IP7055,A1052,A1052,D252,385.254,T172,S3,P1770,BIN338
C3036,U12626,IP9461,A8942,A8942,D540,700.121,T119,S3,P4325,BIN174
C3037,U11197,IP5403,A9983,A9983,D4291,197.169,T113,S2,P4230,BIN930
C3038,U5526,IP562,A680,A5305,D413,296.016,T13,S2,P2803,BIN87
C3039,U12479,IP8190,A2164,A2164,D8175,661.361,T68,S2,P4457,BIN132
C3040,U15266,IP7546,A3173,A1651,D4564,874.136,T76,S2,P2168,BIN689
C3041,U24991,IP400,A4828,A4828,D1514,817.61,T125,S1,P4018,BIN22
C3042,U9640,IP7768,A8056,A8056,D5313,317.276,T186,S2,P4412,BIN862
C3043,U5083,IP4925,A4411,A4411,D138,469.584,T96,S1,P1394,BIN137
C3044,U4565,IP9415,A8244,A8244,D8258,471.216,T87,S2,P4477,BIN589
C3045,U12305,IP2463,A9064,A9064,D102,117.24,T33,S3,P4570,BIN68
C3046,U883,IP8048,A3469,A3469,D314,441.33,T21,S1,P4067,BIN968
C3047,U21130,IP6677,A7570,A7570,D157,438.627,T174,S3,P2097,BIN715
C3048,U17733,IP8746,A2655,A2655,D6690,721.761,T197,S2,P3946,BIN384
C3049,U925,IP2951,A3768,A3768,D6319,18.719,T10,S3,P2478,BIN445
C3050,U1024,IP3444,A3786,A3786,D6319,301.252,T112,S3,P1515,BIN107
C3051,U2591,IP2923,A4928,A4928,D7659,235.812,T128,S1,P4839,BIN916
C3052,U8933,IP6075,A4172,A4172,D2472,629.651,T21,S3,P2003,BIN427
C3053,U3406,IP8771,A1413,A1413,D9074,745.552,T3,S1,P822,BIN607
C3054,U11818,IP8230,A5695,A5695,D4088,523.244,T58,S1,P3470,BIN869
C3055,U5417,IP3133,A1936,A1936,D9416,858.109,T193,S3,P3333,BIN223
C3056,U10778,IP9238,A879,A879,D309,875.8,T194,S3,P3820,BIN587
C3057,U7064,IP8815,A6147,A6147,D574,889.162,T199,S3,P4136,BIN457
C3058,U21818,IP849,A6700,A6700,D2269,844.466,T32,S2,P2812,BIN656
C3059,U13388,IP9645,A3013,A9158,D29,336.77,T197,S1,P4213,BIN9
C3060,U17331,IP4829,A7069,A7069,D1626,400.727,T122,S1,P857,BIN269
C3061,U5287,IP1458,A7331,A7331,D79,534.343,T13,S2,P2890,BIN625
C3062,U2586,IP3659,A9879,A9879,D9048,966.984,T51,S3,P3846,BIN950
C3063,U19561,IP3139,A6695,A6695,D6626,457.608,T88,S2,P4187,BIN879
C3064,U15240,IP9647,A6269,A1926,D9880,44.125,T72,S3,P2879,BIN420
C3065,U119,IP8740,A581,A581,D8647,101.841,T190,S2,P3727,BIN998
C3066,U4238,IP5893,A4265,A4265,D721,126.728,T175,S1,P3172,BIN294
C3067,U9381,IP6123,A1270,A1270,D1695,586.785,T22,S1,P2315,BIN435
C3068,U11103,IP5945,A4788,A2049,D4517,7.381,T47,S1,P2576,BIN744
C3069,U2001,IP7460,A1434,A1434,D9870,890.375,T22,S3,P2703,BIN906
C3070,U19625,IP5279,A8959,A8959,D3017,223.487,T149,S3,P4443,BIN752
C3071,U3972,IP5819,A5313,A5313,D6466,124.078,T116,S2,P4643,BIN44
C3072,U6727,IP1972,A3078,A3078,D1683,523.985,T130,S3,P3468,BIN801
C3073,U11753,IP7357,A2935,A2935,D4030,181.73,T175,S3,P2514,BIN611
C3074,U15410,IP1536,A3182,A3182,D1282,32.492,T85,S3,P2997,BIN435
C3075,U22336,IP4214,A133,A4534,D6116,644.825,T125,S2,P358,BIN849
C3076,U9504,IP9752,A8958,A8958,D2807,60.654,T122,S3,P799,BIN72
C3077,U17358,IP1773,A9953,A9953,D853,145.562,T18,S2,P1068,BIN124
C3078,U1750,IP652,A6321,A6321,D3820,424.245,T152,S2,P2866,BIN879
C3079,U22183,IP9657,A4039,A4039,D7207,330.29,T5,S2,P657,BIN631
C3080,U7736,IP5369,A6253,A6253,D7938,560.964,T22,S1,P516,BIN327
C3081,U23900,IP6784,A9795,A163,D9099,760.256,T72,S2,P2776,BIN931
C3082,U5287,IP2245,A1762,A1762,D8589,778.672,T68,S3,P4172,BIN655
C3083,U5917,IP1395,A1543,A1543,D7235,829.885,T105,S2,P3815,BIN99
C3084,U15368,IP3104,A4791,A4791,D9330,757.049,T157,S2,P3196,BIN857
C3085,U9017,IP625,A870,A870,D9572,374.681,T3,S2,P647,BIN895
C3086,U22665,IP3623,A5778,A2196,D7242,746.745,T48,S2,P3289,BIN658
C3087,U5835,IP5652,A4148,A4148,D5946,347.613,T15,S1,P2274,BIN874
C3088,U22255,IP3691,A2832,A2832,D2202,299.871,T34,S2,P3042,BIN197
C3089,U8603,IP6422,A8537,A8537,D1860,555.833,T108,S2,P1562,BIN466
C3090,U13881,IP3172,A8071,A8071,D2052,316.072,T8,S1,P1433,BIN890
C3091,U15982,IP9500,A3205,A9066,D8164,325.29,T128,S3,P149,BIN699
C3092,U24798,IP8709,A1022,A1022,D3795,543.282,T101,S3,P1645,BIN6
C3093,U13071,IP7753,A24,A24,D4061,403.218,T77,S3,P4168,BIN349
C3094,U21323,IP2643,A3734,A3734,D673,690.957,T5,S2,P4542,BIN444
C3095,U17184,IP6641,A9473,A9473,D8259,812.429,T48,S2,P2236,BIN410
C3096,U7479,IP7631,A7706,A7706,D8918,133.914,T39,S2,P2253,BIN647
C3097,U18392,IP8359,A8396,A8396,D9084,531.502,T150,S3,P3422,BIN931
C3098,U21481,IP2556,A7287,A372,D841,849.724,T133,S1,P3394,BIN587
C3099,U21729,IP7433,A8473,A8473,D7134,268.298,T19,S1,P3462,BIN812
C3100,U23628,IP1435,A9091,A9091,D12,152.674,T13,S2,P2689,BIN865
C3101,U3302,IP4422,A8864,A8864,D741,546.217,T24,S3,P3168,BIN111
C3102,U6991,IP7489,A8250,A537,D2186,752.037,T13,S3,P2939,BIN512
C3103,U19839,IP4044,A5518,A5518,D3580,284.466,T44,S1,P737,BIN869
C3104,U8509,IP6837,A4118,A4118,D2445,478.302,T26,S1,P3931,BIN640
C3105,U19510,IP310,A9452,A9452,D7746,928.389,T20,S1,P3074,BIN656
C3106,U6806,IP8313,A4277,A4277,D5097,98.19,T143,S1,P3704,BIN376
C3107,U16528,IP403,A9380,A9380,D3249,490.166,T23,S1,P2327,BIN574
C3108,U24646,IP8183,A3167,A3167,D1200,185.17,T96,S3,P1570,BIN963
C3109,U10500,IP6372,A2020,A2020,D4013,912.72,T73,S3,P3881,BIN830
C3110,U7047,IP6592,A2236,A2236,D7251,212.188,T18,S1,P964,BIN696
C3111,U4728,IP5844,A8934,A8934,D87,661.076,T126,S3,P3207,BIN446
C3112,U13174,IP9830,A1736,A2675,D3443,256.121,T167,S1,P4017,BIN801
C3113,U16501,IP483,A8938,A493,D9188,108.439,T72,S1,P212,BIN847
C3114,U9291,IP2289,A9851,A2574,D6844,106.656,T172,S2,P4099,BIN39
C3115,U3564,IP717,A2886,A2886,D7074,899.577,T120,S1,P3315,BIN834
C3116,U5856,IP450,A5107,A5107,D2528,632.744,T154,S1,P4408,BIN948
C3117,U3527,IP3346,A5340,A5340,D4213,335.115,T133,S2,P3085,BIN666
C3118,U6858,IP9711,A510,A510,D7832,16.366,T43,S2,P4171,BIN214
C3119,U24491,IP2083,A8652,A8652,D5378,597.222,T31,S1,P4281,BIN148
C3120,U15355,IP2100,A7656,A7656,D2949,625.136,T37,S2,P2572,BIN834
C3121,U22962,IP1308,A6805,A6805,D2917,392.675,T183,S2,P4915,BIN703
C3122,U22941,IP8160,A1670,A6912,D6566,744.351,T110,S3,P2309,BIN852
C3123,U12603,IP7670,A2848,A2759,D3602,770.081,T65,S3,P3997,BIN648
C3124,U16266,IP1156,A968,A968,D2441,12.668,T125,S3,P4314,BIN600
C3125,U15008,IP9366,A7571,A7571,D2104,235.511,T84,S1,P2991,BIN367
C3126,U12282,IP3178,A2935,A2935,D1073,964.245,T46,S2,P4917,BIN343
C3127,U20779,IP6653,A2463,A2463,D1742,286.723,T196,S1,P2333,BIN683
C3128,U6423,IP5200,A8189,A8189,D6999,743.859,T23,S1,P2551,BIN907
C3129,U14479,IP1428,A4931,A4931,D9446,356.886,T142,S1,P3352,BIN675
C3130,U5441,IP1449,A3301,A3301,D3946,211.612,T41,S1,P4081,BIN582
C3131,U10514,IP6572,A2776,A2776,D7642,430.959,T133,S3,P431,BIN112
C3132,U21960,IP9859,A8156,A8156,D6917,12.92,T157,S1,P3479,BIN30
C3133,U835,IP4421,A1337,A1337,D553,8.959,T119,S3,P517,BIN834
C3134,U21625,IP7433,A8373,A8373,D7322,687.649,T102,S3,P2794,BIN882
C3135,U10200,IP6689,A5332,A5332,D7298,251.022,T134,S1,P240,BIN188
C3136,U20699,IP2223,A1777,A1777,D7150,597.019,T52,S3,P1053,BIN747
C3137,U6047,IP7873,A6913,A6011,D4103,249.529,T68,S2,P4765,BIN374
C3138,U17470,IP2643,A7369,A7369,D3723,156.668,T30,S2,P4793,BIN702
C3139,U24365,IP9448,A6901,A6901,D4164,120.645,T28,S2,P417,BIN355
C3140,U21460,IP2951,A4825,A4825,D3223,824.694,T169,S1,P4567,BIN417
C3141,U3886,IP729,A1587,A1587,D6569,723.121,T17,S2,P2517,BIN316
C3142,U111,IP9089,A6668,A6668,D9702,125.379,T155,S2,P2859,BIN565
C3143,U851,IP3343,A8229,A2028,D6800,8.495,T154,S3,P4251,BIN263
C3144,U17031,IP7495,A5902,A493,D4761,176.312,T179,S2,P1974,BIN431
C3145,U2493,IP2829,A7835,A7835,D6216,493.255,T154,S2,P1906,BIN906
C3146,U13412,IP6880,A1311,A1311,D159,264.917,T116,S2,P2402,BIN619
C3147,U2214,IP2456,A9600,A9600,D8632,2.63,T64,S1,P24,BIN788
C3148,U15630,IP7930,A5628,A5628,D2289,558.777,T70,S2,P935,BIN909
C3149,U23607,IP9242,A2174,A2174,D9362,217.716,T44,S1,P4802,BIN637
C3150,U6189,IP2234,A8405,A8405,D9964,487.099,T42,S2,P4048,BIN866
C3151,U17693,IP227,A8780,A8780,D8392,749.106,T182,S2,P4116,BIN13
C3152,U9899,IP832,A3325,A3325,D9357,546.038,T51,S3,P251,BIN113
C3153,U1706,IP1917,A5948,A6055,D585,454.295,T79,S1,P3410,BIN648
C3154,U10895,IP6184,A6688,A6688,D6088,400.294,T49,S1,P4714,BIN962
C3155,U17923,IP7557,A5713,A5713,D4882,598.485,T160,S1,P2167,BIN926
C3156,U23627,IP3361,A409,A9900,D1301,404.296,T79,S1,P1492,BIN550
C3157,U24384,IP4551,A3727,A3727,D2586,898.849,T60,S1,P4036,BIN91
C3158,U232,IP6221,A4647,A4647,D7845,918.741,T120,S2,P1362,BIN853
C3159,U21213,IP8318,A7518,A7518,D5111,404.902,T34,S2,P3868,BIN53
C3160,U19653,IP9229,A5512,A5512,D3970,585.002,T95,S2,P4104,BIN170
C3161,U11692,IP3396,A652,A652,D662,917.685,T56,S2,P2799,BIN737
C3162,U22861,IP2729,A5538,A5538,D5014,656.001,T114,S2,P211,BIN244
C3163,U7606,IP8475,A6796,A6796,D569,145.408,T48,S2,P2252,BIN382
C3164,U17650,IP8627,A4955,A4955,D609,455.059,T18,S3,P2255,BIN334
C3165,U21861,IP8864,A8480,A8480,D1434,824.039,T32,S3,P2839,BIN906
C3166,U22459,IP9653,A1401,A9772,D3660,338.593,T108,S3,P1707,BIN35
C3167,U10120,IP8615,A6016,A6016,D2416,725.653,T174,S2,P3903,BIN689
C3168,U17775,IP1314,A3607,A3607,D2766,428.799,T152,S2,P2973,BIN517
C3169,U23748,IP197,A3714,A6043,D5347,969.012,T178,S3,P78,BIN794
C3170,U17102,IP4107,A9753,A9753,D7252,910.69,T89,S2,P2934,BIN431
C3171,U6561,IP3492,A847,A847,D2725,620.461,T153,S1,P2165,BIN845
C3172,U5500,IP59,A5398,A5398,D1546,349.5,T112,S1,P2890,BIN769
C3173,U17606,IP8213,A230,A230,D7741,861.564,T32,S1,P4676,BIN416
C3174,U8134,IP2797,A6019,A8361,D6355,170.019,T165,S1,P4500,BIN362
C3175,U5027,IP6329,A5712,A5712,D5535,264.65,T40,S1,P1245,BIN726
C3176,U24293,IP2437,A9789,A9300,D8841,908.364,T95,S1,P54,BIN64
C3177,U15288,IP9224,A3124,A3124,D3824,213.172,T143,S1,P3126,BIN647
C3178,U24449,IP4068,A1944,A1944,D3576,736.89,T184,S1,P3140,BIN238
C3179,U11765,IP116,A5535,A5535,D8472,457.369,T44,S3,P105,BIN148
C3180,U21188,IP2557,A367,A367,D4279,138.978,T89,S3,P2793,BIN545
C3181,U8788,IP6554,A73,A4481,D8770,18.436,T13,S1,P1364,BIN342
C3182,U14363,IP3149,A5276,A5276,D1743,950.484,T131,S2,P4387,BIN822
C3183,U16357,IP2903,A8691,A4978,D2928,376.438,T51,S1,P1154,BIN613
C3184,U20719,IP728,A4376,A1430,D2518,518.385,T56,S2,P4627,BIN567
C3185,U12108,IP4799,A1511,A1511,D5330,527.355,T81,S2,P2342,BIN72
C3186,U23075,IP4726,A8782,A8782,D2348,758.235,T100,S1,P1748,BIN185
C3187,U1300,IP9151,A7494,A7494,D8426,183.574,T195,S2,P60,BIN732
C3188,U15114,IP8307,A7505,A7505,D7277,45.915,T189,S2,P2519,BIN182
C3189,U5793,IP5935,A1095,A1095,D7836,232.124,T149,S3,P2287,BIN816
C3190,U14059,IP1393,A7342,A7342,D8156,32.312,T36,S2,P4709,BIN287
C3191,U5933,IP4656,A4233,A4233,D4642,629.018,T84,S1,P4459,BIN888
C3192,U23149,IP6988,A6520,A6520,D3011,689.983,T103,S1,P597,BIN350
C3193,U21127,IP5710,A3528,A3528,D3303,796.192,T95,S2,P3255,BIN834
C3194,U7572,IP8687,A283,A283,D8624,807.81,T158,S3,P2785,BIN722
C3195,U23298,IP8222,A2692,A2692,D2829,501.905,T78,S1,P914,BIN111
C3196,U16555,IP6683,A3435,A3435,D2499,21.027,T195,S3,P2598,BIN768
C3197,U21903,IP3379,A7682,A7682,D7436,212.826,T129,S3,P640,BIN59
C3198,U18886,IP7453,A2377,A2377,D9232,837.39,T112,S1,P1563,BIN555
C3199,U7991,IP9320,A7401,A7401,D6855,242.792,T38,S1,P1273,BIN112
C3200,U16400,IP3761,A8852,A8852,D8791,421.738,T91,S2,P3912,BIN644
C3201,U873,IP7732,A9116,A9116,D5788,304.823,T140,S3,P3052,BIN531
C3202,U7776,IP2092,A1021,A1021,D6186,479.673,T134,S1,P4344,BIN981
C3203,U23254,IP7287,A5435,A5435,D2953,563.05,T17,S1,P1482,BIN156
C3204,U22481,IP1948,A8791,A7732,D2909,258.637,T182,S3,P3049,BIN146
C3205,U5486,IP7667,A7603,A4450,D8052,130.927,T91,S3,P3290,BIN839
C3206,U24250,IP8888,A8976,A8976,D6073,421.706,T118,S1,P4584,BIN755
C3207,U6569,IP4283,A8470,A8470,D6398,440.281,T157,S2,P2967,BIN769
C3208,U6307,IP1432,A8921,A8921,D4527,533.98,T24,S2,P2804,BIN532
C3209,U18280,IP6069,A2077,A2077,D6543,741.317,T129,S3,P3232,BIN19
C3210,U3509,IP2045,A1744,A1744,D5999,922.357,T63,S2,P4773,BIN938
C3211,U9805,IP1176,A6044,A6044,D2810,428.712,T123,S1,P3970,BIN279
C3212,U22937,IP7846,A2406,A2406,D1422,82.826,T5,S2,P3134,BIN169
C3213,U16334,IP1658,A7536,A3125,D8279,232.943,T89,S3,P2086,BIN118
C3214,U653,IP6348,A6198,A6198,D3493,277.449,T94,S1,P1795,BIN540
C3215,U22510,IP2811,A4475,A4475,D1540,842.379,T56,S2,P564,BIN832
C3216,U3572,IP1718,A2785,A2785,D4931,98.925,T157,S2,P1017,BIN729
C3217,U21547,IP4616,A5851,A5851,D3746,6.667,T9,S1,P1839,BIN438
C3218,U12686,IP4402,A2358,A3544,D7058,978.907,T126,S1,P2095,BIN57
C3219,U15319,IP6694,A9727,A9727,D8707,986.111,T42,S1,P4652,BIN866
C3220,U4507,IP693,A1266,A4158,D2868,858.912,T122,S2,P2162,BIN885
C3221,U4063,IP8342,A5206,A742,D4462,695.066,T75,S1,P697,BIN524
C3222,U11983,IP3316,A3385,A3385,D7585,635.074,T86,S3,P2154,BIN744
C3223,U19541,IP7040,A6680,A6952,D7825,279.7,T3,S2,P3945,BIN945
C3224,U8780,IP1384,A8600,A1133,D8376,816.049,T76,S1,P443,BIN698
C3225,U15123,IP1450,A920,A920,D5713,251.339,T195,S3,P4992,BIN107
C3226,U11484,IP393,A9774,A9774,D8107,8.776,T3,S3,P900,BIN692
C3227,U13906,IP4328,A1705,A1705,D6697,818.222,T133,S1,P1758,BIN521
C3228,U4605,IP5064,A5325,A5325,D3096,852.497,T60,S1,P3388,BIN761
C3229,U2741,IP1261,A3789,A4963,D487,283.131,T190,S1,P2318,BIN547
C3230,U22539,IP9862,A2522,A2522,D4329,715.53,T21,S2,P657,BIN430
C3231,U20166,IP9040,A239,A8542,D263,649.266,T101,S3,P2498,BIN439
C3232,U24471,IP1554,A561,A561,D5628,386.818,T73,S3,P857,BIN826
C3233,U4081,IP2480,A760,A8677,D5558,859.067,T191,S3,P3654,BIN805
C3234,U1503,IP3073,A6585,A2455,D1203,995.623,T94,S3,P2179,BIN826
C3235,U15671,IP7107,A6120,A6120,D442,772.927,T119,S1,P1865,BIN958
C3236,U20611,IP8686,A8785,A8785,D1804,178.091,T40,S2,P4305,BIN318
C3237,U12153,IP2477,A6754,A6754,D899,628.619,T42,S2,P4811,BIN601
C3238,U10884,IP2644,A352,A2162,D1483,659.583,T199,S2,P2099,BIN511
C3239,U3324,IP3719,A4864,A2449,D5636,708.573,T32,S2,P4125,BIN630
C3240,U1395,IP453,A6049,A6049,D1548,148.642,T176,S3,P658,BIN662
C3241,U6433,IP7655,A5740,A5740,D9189,295.378,T103,S3,P2863,BIN216
C3242,U20125,IP7049,A9046,A9046,D599,801.821,T98,S3,P2865,BIN925
C3243,U12340,IP1633,A8770,A9987,D4551,250.95,T112,S1,P2300,BIN638
C3244,U9087,IP5622,A1947,A1947,D8199,263.056,T157,S3,P2885,BIN775
C3245,U17355,IP3757,A3806,A3806,D3012,203.002,T85,S2,P1130,BIN349
C3246,U14815,IP5868,A9968,A9968,D8465,111.914,T83,S3,P876,BIN351
C3247,U12051,IP9876,A7758,A7758,D1244,914.822,T99,S3,P735,BIN112
C3248,U7319,IP9944,A1333,A2183,D120,529.673,T25,S2,P3812,BIN449
C3249,U13155,IP6653,A6892,A6892,D3568,19.053,T165,S1,P1867,BIN541
C3250,U21498,IP7486,A5340,A9260,D2935,634.259,T47,S2,P3039,BIN967
C3251,U5580,IP8844,A6200,A6200,D916,451.257,T162,S1,P3325,BIN457
C3252,U16587,IP9371,A227,A227,D1099,484.353,T130,S1,P575,BIN589
C3253,U4439,IP9119,A1085,A1085,D6171,284.557,T44,S2,P4099,BIN934
C3254,U13033,IP452,A4119,A9774,D1455,675.424,T127,S2,P427,BIN49
C3255,U5615,IP8178,A2629,A2629,D8847,706.831,T136,S2,P4620,BIN2
C3256,U13033,IP8704,A3679,A3679,D5642,93.819,T75,S1,P4406,BIN436
C3257,U6978,IP3461,A3964,A5263,D4645,907.49,T78,S2,P4880,BIN571
C3258,U11847,IP6851,A7607,A1743,D7199,105.702,T188,S1,P74,BIN945
C3259,U5624,IP4531,A6203,A2639,D8095,92.298,T135,S3,P122,BIN94
C3260,U14822,IP9957,A9441,A8960,D7559,879.354,T117,S3,P4082,BIN978
C3261,U11658,IP9421,A1301,A1301,D8833,506.461,T22,S2,P886,BIN5
C3262,U5330,IP1102,A4953,A4953,D3464,719.942,T56,S2,P2179,BIN304
C3263,U21843,IP7355,A1055,A1055,D5116,845.908,T118,S3,P1375,BIN339
C3264,U21417,IP7391,A212,A212,D5450,209.107,T11,S2,P1496,BIN711
C3265,U7207,IP1762,A4672,A3037,D6873,878.679,T197,S1,P3412,BIN711
C3266,U4042,IP384,A3702,A3702,D5439,463.818,T110,S2,P167,BIN402
C3267,U19044,IP2162,A7255,A7255,D6270,346.269,T170,S3,P853,BIN831
C3268,U19169,IP1641,A8966,A8966,D6650,101.709,T132,S3,P4262,BIN809
C3269,U11330,IP2151,A1956,A1956,D6630,785.768,T140,S2,P3743,BIN699
